2016,Abandono de persona, Mendoza ,1;
2016,Abandono de persona calificado, Mendoza ,0;
2016,Homicidio calificado por el vinculo, Mendoza ,6;
"2016,""Homicidio con ensa–amiento, alevosia, insidia"", Mendoza ,2";
2016,Homicidio premeditado; pluralidad de agentes, Mendoza ,0
"2016,""Homicidio """"criminis causa"""""", Mendoza ,3";
"2016,""Homicidio por placer, codicia, odio racial o religioso"", Mendoza ,0";
2016,Aborto preterintencional, Mendoza ,0;
"2016,""Aborto de la mujer, propio o consentido"", Mendoza ,0";
2016,Lesiones leves en ri–a, Mendoza ,2;
2016,Abandono de persona seguido de muerte, Mendoza ,0;
2016,Abandono de parientes y conyuge, Mendoza ,0;
2016,Abuso de armas, Mendoza ,28;
2016,Lesiones, Mendoza ,2;
2016,Homicidio en exceso de la legitima defensa, Mendoza ,0;
2016,Violacion, Mendoza ,1;
2016,Estupro, Mendoza ,5;
2016,Promocion o facilitacion de la corrupcion de menores, Mendoza ,3;
2016,Promocion o facilitacion de la corrupcion de menores calificada, Mendoza ,3;
2016,Promocion y facilitacion de la prostitucion o corrupcion de mayores, Mendoza ,0;
2016,Corrupcion o prostitucion de mayores, Mendoza ,0;
2016,Abuso deshonesto, Mendoza ,2;
2016,Abuso deshonesto calificado, Mendoza ,0;
2016,Promocion o facilitacion de la prostitucion calificada, Mendoza ,0;
2016,Publicaciones y reproducciones obscenas, Mendoza ,1;
2016,Exhibiciones obscenas, Mendoza ,3;
2016,Rapto, Mendoza ,0;
2016,Rapto calificado, Mendoza ,0;
2016,Adulterio, Mendoza ,0;
2016,Estupro agravado, Mendoza ,1;
2016,Trata de mujeres, Mendoza ,5;
2016,Trata de menores, Mendoza ,0;
2016,Rapto impropio, Mendoza ,0;
2016,Promocion o facilitacion de la prostitucion, Mendoza ,0;
2016,Abuso sexual, Mendoza ,55;
2016,Abuso sexual seguido de muerte, Mendoza ,1;
2016,Abuso sexual agravado, Mendoza ,79;
2016,Violacion calificada, Mendoza ,0;
2017,Delitos contra las personas (culposos), Mendoza ,56;
2017,Delitos contralas personas (dolosos), Mendoza ,706;
2017,Delitos contrael honor, Mendoza ,1;
2017,Delitos contrala integridad sexual, Mendoza ,241;
2017,Delitos contra el estado civil, Mendoza ,0;
2017,Delitos contrala libertad, Mendoza ,771;
2017,Delitos contrala propiedad, Mendoza ,972;
2017,Delitos contrala seguridad publica, Mendoza ,365;
2017,Delitos contra el orden publico, Mendoza ,6;
2017,Delitos contralaadministracion publica, Mendoza ,438;
2017,Delitos contra la fe publica, Mendoza ,11;
2017,Delitos previstos por Leyes Especiales y Decretos Ley, Mendoza ,460;
2017,Delitos contra el orden economico y financiero, Mendoza ,0;
2017,Otros, Mendoza ,2;
2017,Abandono de parientes y conyuge, Mendoza ,1;
2017,Abandono de persona, Mendoza ,1;
2017,Abandono de persona calificado, Mendoza ,1;
2017,Abandono de persona seguido de muerte, Mendoza ,1;
2017,Aborto, Mendoza ,2;
2017,Aborto cometido por profesional, Mendoza ,1;
2017,Aborto con consentimiento, Mendoza ,2;
2017,Aborto con consentimiento seguido de muerte, Mendoza ,0;
2017,Aborto preterintencional, Mendoza ,0;
2017,Aborto sin consentimiento, Mendoza ,0;
2017,Abuso de armas, Mendoza ,36;
2017,Agresion con toda arma, Mendoza ,5;
2017,Disparo de arma de fuego con herida, Mendoza ,0;
2017,Disparo de arma de fuego sin herir, Mendoza ,2;
2017,Disparo de arma de fuego y agresion agravada, Mendoza ,0;
2017,Femicidio, Mendoza ,12;
"2017,""Homicidio """"criminis causa"""""", Mendoza ,5";
2017,Homicidio calificado, Mendoza ,25;
"2017,""Homicidio calificado a miembros de seguridad, policial o penitenciaria"", Mendoza ,1";
2017,Homicidio calificado por el vinculo, Mendoza ,21;
"2017,""Homicidio con ensa–amiento, alevosia, insidia"", Mendoza ,1";
2017,Homicidio en estado de emocion violenta, Mendoza ,0;
2017,Homicidio en estado de emocion violenta calificado, Mendoza ,0;
2017,Homicidio en exceso de la legitima defensa, Mendoza ,3;
2017,Homicidio en ri–a, Mendoza ,4;
2017,Homicidio en ri–a calificado, Mendoza ,0;
"2017,""Homicidio por placer, codicia, odio racial o religioso"", Mendoza ,0";
2017,Homicidio por precio o promesa remuneratoria, Mendoza ,1;
2017,Homicidio premeditado; pluralidad de agentes, Mendoza ,4
2017,Homicidio preterintencional, Mendoza ,1;
2017,Homicidio preterintencional calificado, Mendoza ,0;
2017,Homicidio simple, Mendoza ,47;
2017,Homicidio utilizando medio catastrofico, Mendoza ,0;
2017,Lesiones en estado de emocion violenta calificadas, Mendoza ,0;
2017,Lesiones en ri–a calificadas, Mendoza ,0;
2017,Lesiones graves, Mendoza ,47;
2017,Lesiones graves calificadas, Mendoza ,13;
2017,Lesiones graves o gravisimas en ri–a, Mendoza ,0;
2017,Lesiones gravisimas, Mendoza ,2;
2017,Lesiones gravisimas calificadas, Mendoza ,3;
2017,Lesiones leves, Mendoza ,130;
2017,Lesiones leves calificadas, Mendoza ,334;
2017,Lesiones leves en ri–a, Mendoza ,0;
2017,Abuso sexual, Mendoza ,105;
2017,Abuso sexual agravado, Mendoza ,111;
2017,Abuso sexual seguido de muerte, Mendoza ,0;
2017,Corrupcion o prostitucion de mayores, Mendoza ,0;
2017,Estupro, Mendoza ,3;
2017,Estupro agravado, Mendoza ,0;
2017,Exhibiciones obscenas, Mendoza ,4;
2017,Ley 26.904 (Grooming), Mendoza ,0;
2017,Promocion o facilitacion de la corrupcion de menores, Mendoza ,4;
2017,Promocion o facilitacion de la corrupcion de menores calificada, Mendoza ,5;
2017,Promocion o facilitacion de la prostitucion, Mendoza ,0;
2017,Promocion o facilitacion de la prostitucion calificada, Mendoza ,0;
2017,Promocion y facilitacion de la prostitucion o corrupcion de mayores, Mendoza ,0;
2017,Proxenetismo, Mendoza ,7;
2017,Proxenetismo agravado, Mendoza ,0;
2017,Publicaciones y reproducciones obscenas, Mendoza ,1;
2017,Rapto, Mendoza ,1;
2017,Rapto calificado, Mendoza ,0;
2017,Rapto de menor impuber, Mendoza ,0;
2017,Trata de mujeres, Mendoza ,0;
2017,Violacion, Mendoza ,0;
2017,Violacion agravada, Mendoza ,0;
2018,Delitos contra las personas (culposos), Mendoza ,76;
2018,Delitos contra las personas (dolosos), Mendoza ,1131;
2018,Delitos contra el honor, Mendoza ,0;
2018,Delitos contra la integridad sexual, Mendoza ,325;
2018,Delitos contra el estado civil, Mendoza ,1;
2018,Delitos contra la libertad, Mendoza ,1161;
2018,Delitos contra la propiedad, Mendoza ,1034;
2018,Delitos contra la seguridad publica, Mendoza ,264;
2018,Delitos contra el orden publico, Mendoza ,5;
2018,Delitos contra la administracion publica, Mendoza ,499;
2018,Delitos contra la fe publica, Mendoza ,8;
2018,Delitos previstos por Leyes Especiales y Decretos Ley, Mendoza ,655;
2018,Delitos previstos por Leyes de Estupefacientes, Mendoza ,230;
2018,Delitos de lesa humanidad (Ataque generalizado o sistematico contra una poblacion civil), Mendoza ,0;
2018,Delitos contra el orden economico y financiero, Mendoza ,0;
2018,Otros, Mendoza ,2;
2018,Abandono de parientes y conyuge, Mendoza ,0;
2018,Abandono de persona, Mendoza ,0;
2018,Abandono de persona calificado, Mendoza ,1;
2018,Abandono de persona seguido de muerte, Mendoza ,0;
2018,Aborto, Mendoza ,0;
2018,Aborto cometido por profesional, Mendoza ,2;
2018,Aborto con consentimiento, Mendoza ,0;
2018,Aborto con consentimiento seguido de muerte, Mendoza ,2;
2018,Aborto preterintencional, Mendoza ,0;
2018,Aborto sin consentimiento, Mendoza ,2;
2018,Aborto sin consentimiento seguido de muerte, Mendoza ,0;
2018,Abuso de armas, Mendoza ,44;
2018,Agresion con toda arma, Mendoza ,18;
2018,Disparo de arma de fuego con herida, Mendoza ,0;
2018,Disparo de arma de fuego sin herir, Mendoza ,2;
2018,Disparo de arma de fuego y agresion agravada, Mendoza ,3;
2018,Disparo de arma de fuego y agresion en estado de emocion violenta, Mendoza ,0;
2018,Duelo irregular, Mendoza ,0;
2018,Femicidio, Mendoza ,15;
"2018,""Homicidio """"crimis causa"""""", Mendoza ,15";
2018,Homicidio calificado, Mendoza ,10;
"2018,""Homicidio calificado a miembros de seguridad, policial o penitenciaria"", Mendoza ,4";
2018,Homicidio calificado por el vinculo, Mendoza ,30;
2018,Homicidio con el proposito de causar sufrimiento a una persona con la que se mantiene o ha mantenido una relacion, Mendoza ,1;
"2018,""Homicidio con ensa–amiento, alevosia, insidia"", Mendoza ,1";
2018,Homicidio en estado de emocion violenta, Mendoza ,0;
2018,Homicidio en exceso de la legitima defensa, Mendoza ,2;
2018,Homicidio en ri–a, Mendoza ,5;
2018,Homicidio en ri–a calificado, Mendoza ,0;
"2018,""Homicidio por abuso de su funcion o cargo, cuando fuere miembro integrante de la fuerza de seguridad, policiales o del servicio penitenciario"", Mendoza ,0";
"2018,""Homicidio por placer, codicia, odio racial o religioso"", Mendoza ,0";
2018,Homicidio por precio o promesa remuneratoria, Mendoza ,0;
2018,Homicidio premeditado; pluralidad de agentes, Mendoza ,0
2018,Homicidio preterintencional, Mendoza ,1;
2018,Homicidio preterintencional calificado, Mendoza ,1;
2018,Homicidio simple, Mendoza ,61;
2018,Homicidio utilizando medio catastrofico, Mendoza ,0;
2018,Infanticidio, Mendoza ,0;
2018,Instigacion o ayuda al suicidio, Mendoza ,0;
2018,Lesiones, Mendoza ,6;
2018,Lesiones en estado de emocion violenta, Mendoza ,0;
2018,Lesiones en ri–a calificadas, Mendoza ,3;
2018,Lesiones graves, Mendoza ,52;
2018,Lesiones graves calificadas, Mendoza ,28;
2018,Lesiones graves o gravisimas en ri–a, Mendoza ,2;
2018,Lesiones gravisimas, Mendoza ,1;
2018,Lesiones gravisimas calificadas, Mendoza ,0;
2018,Lesiones leves, Mendoza ,181;
2018,Lesiones leves calificadas, Mendoza ,638;
2018,Lesiones leves en ri–a, Mendoza ,0;
2018,Abuso sexual, Mendoza ,71;
"2018,""Abuso sexual  cometido por ascendiente, descendiente, a fin en linea recta, hermano, tutor, curador, ministro de algun culto reconocido o no, encargado de la educacion o de la guarda"", Mendoza ,43";
2018,Abuso sexual agravado, Mendoza ,53;
2018,Abuso sexual agravado por acceso carnal, Mendoza ,53;
2018,Abuso sexual cometido  por personal perteneciente a las fuerzas policiales o de seguridad en ocasion de sus funciones., Mendoza ,0;
"2018,""Abuso sexual cometido contra un menor de 18 a–os, aprovechando la situacion de convivencia preexistente con el mismo."", Mendoza ,51";
"2018,""Abuso sexual cometido por autor que tuviere conocimiento de ser portador de una enfermedad de transmision sexual grave, y hubiere existido peligro de contagio."", Mendoza ,0";
"2018,""Abuso sexual cometido por dos o mas personas, o con armas."", Mendoza ,5";
2018,Abuso sexual con grave da–o a la salud fisica o mental de la victima, Mendoza ,5;
2018,Abuso sexual con sometimiento  sexual gravemente ultrajante para la victima, Mendoza ,20;
"2018,""Abuso sexual con violencia, amenaza, abuso coactivo o intimidatorio de una relacion de dependencia, de autoridad, o de poder, o aprovechamiento de que la victima por cualquier causa no haya podido consentir libremente la accion."", Mendoza ,0";
2018,Abuso sexual seguido de muerte, Mendoza ,0;
2018,Acceso carnal fraudulento, Mendoza ,0;
2018,Adulterio, Mendoza ,0;
2018,Corrupcion o prostitucion de mayores, Mendoza ,0;
2018,Estupro, Mendoza ,7;
2018,Estupro agravado, Mendoza ,0;
2018,Exhibiciones obscenas, Mendoza ,2;
2018,Grooming, Mendoza ,1;
2018,lesiones, Mendoza ,0;
2018,Ley 26.904 (Grooming), Mendoza ,0;
2018,Promocion o facilitacion de la corrupcion de menores, Mendoza ,4;
2018,Promocion o facilitacion de la corrupcion de menores calificada, Mendoza ,4;
2018,Promocion o facilitacion de la prostitucion, Mendoza ,1;
2018,Promocion o facilitacion de la prostitucion calificada, Mendoza ,0;
2018,Promocion y facilitacion de la prostitucion  o corrupcion de mayores, Mendoza ,0;
2018,Proxenetismo, Mendoza ,2;
2018,Proxenetismo agravado, Mendoza ,1;
2018,Publicaciones y reproducciones obscenas, Mendoza ,1;
2018,Rapto, Mendoza ,1;
2018,Rapto calificado, Mendoza ,0;
2018,Rapto de menor impuber, Mendoza ,0;
2018,Trata de menores, Mendoza ,0;
2018,Trata de mujeres, Mendoza ,0;
2018,Violacion, Mendoza ,0;
2018,Violacion agravada, Mendoza ,0;
2018,Violacion calificada, Mendoza ,0;
2019,Delitos contra las personas (culposos), Mendoza ,177;
2019,Delitos contra las personas (dolosos), Mendoza ,940;
2019,Delitos contra el honor, Mendoza ,2;
2019,Delitos contra la integridad sexual, Mendoza ,297;
2019,Delitos contra el estado civil, Mendoza ,0;
2019,Delitos contra la libertad, Mendoza ,1038;
2019,Delitos contra la propiedad, Mendoza ,1481;
2019,Delitos contra la seguridad publica, Mendoza ,285;
2019,Delitos contra el orden publico, Mendoza ,14;
2019,Delitos contra la administracion publica, Mendoza ,548;
2019,Delitos contra la fe publica, Mendoza ,13;
2019,Delitos previstos por Leyes Especiales y Decretos Ley, Mendoza ,652;
2019,Delitos previstos por Leyes de Estupefacientes, Mendoza ,154;
2019,Delitos contra el orden economico y financiero, Mendoza ,0;
2019,Delitos de lesa humanidad (Ataque generalizado o sistematico contra una poblacion civil), Mendoza ,0;
2019,Otros, Mendoza ,7;
2019,Abandono de parientes y conyuge, Mendoza ,1;
2019,Abandono de persona, Mendoza ,0;
2019,Abandono de persona calificado, Mendoza ,1;
2019,Abandono de persona seguido de muerte, Mendoza ,0;
2019,Aborto, Mendoza ,0;
2019,Aborto cometido por profesional, Mendoza ,0;
2019,Aborto con consentimiento seguido de muerte, Mendoza ,0;
2019,Aborto preterintencional, Mendoza ,0;
2019,Abuso de armas, Mendoza ,38;
2019,Agresion con toda arma, Mendoza ,10;
2019,Disparo de arma de fuego con herida, Mendoza ,0;
2019,Disparo de arma de fuego sin herir, Mendoza ,0;
2019,Disparo de arma de fuego y agresion agravada, Mendoza ,3;
2019,Disparo de arma de fuego y agresion en estado de emocion violenta, Mendoza ,1;
2019,Femicidio, Mendoza ,4;
"2019,""Homicidio """"criminis causa"""""", Mendoza ,5";
2019,Homicidio calificado, Mendoza ,18;
"2019,""Homicidio calificado a miembros de seguridad, policial o penitenciaria"", Mendoza ,1";
2019,Homicidio calificado por el vinculo, Mendoza ,9;
2019,Homicidio con el proposito de causar sufrimiento a una persona con la que se mantiene o ha mantenido una relacion, Mendoza ,0;
"2019,""Homicidio con ensa–amiento, alevosia, insidia"", Mendoza ,1";
2019,Homicidio en estado de emocion violenta, Mendoza ,0;
2019,Homicidio en estado de emocion violenta calificado, Mendoza ,0;
2019,Homicidio en exceso de la legitima defensa, Mendoza ,2;
2019,Homicidio en ri–a, Mendoza ,3;
2019,Homicidio en ri–a calificado, Mendoza ,0;
"2019,""Homicidio por abuso de su funcion o cargo, cuando fuere miembro integrante de la fuerza de seguridad, policiales o del servicio penitenciario"", Mendoza ,0";
2019,Homicidio por precio o promesa remuneratoria, Mendoza ,0;
2019,Homicidio premeditado; pluralidad de agentes, Mendoza ,0
2019,Homicidio preterintencional, Mendoza ,1;
2019,Homicidio simple, Mendoza ,39;
2019,Lesiones en estado de emocion violenta calificadas, Mendoza ,0;
2019,Lesiones en ri–a calificadas, Mendoza ,0;
2019,Lesiones graves, Mendoza ,47;
2019,Lesiones graves calificadas, Mendoza ,30;
2019,Lesiones graves o gravisimas en ri–a, Mendoza ,8;
2019,Lesiones gravisimas, Mendoza ,2;
2019,Lesiones gravisimas calificadas, Mendoza ,1;
2019,Lesiones leves, Mendoza ,134;
2019,Lesiones leves calificadas, Mendoza ,579;
2019,Lesiones leves en ri–a, Mendoza ,2;
2019,Abuso sexual, Mendoza ,77;
"2019,""Abuso sexual cometido por ascendiente, descendiente, a fin en linea recta, hermano, tutor, curador, ministro de algun culto reconocido o no, encargado de la educacion o de la guarda"", Mendoza ,22";
2019,Abuso sexual agravado, Mendoza ,102;
2019,Abuso sexual agravado por acceso carnal, Mendoza ,34;
"2019,""Abuso sexual cometido contra un menor de 18 a–os, aprovechando la situacion de convivencia preexistente con el mismo."", Mendoza ,23";
"2019,""Abuso sexual cometido por autor que tuviere conocimiento de ser portador de una enfermedad de transmision sexual grave, y hubiere existido peligro de contagio."", Mendoza ,1";
"2019,""Abuso sexual cometido por dos o mas personas, o con armas."", Mendoza ,1";
2019,Abuso sexual con grave da–o a la salud fisica o mental de la victima, Mendoza ,0;
2019,Abuso sexual con sometimiento sexual gravemente ultrajante para la victima, Mendoza ,13;
"2019,""Abuso sexual con violencia, amenaza, abuso coactivo o intimidatorio de una relacion de dependencia, de autoridad, o de poder, o aprovechamiento de que la victima por cualquier causa no haya podido consentir libremente la accion."", Mendoza ,1";
2019,Corrupcion o prostitucion de mayores, Mendoza ,0;
2019,Estupro, Mendoza ,6;
2019,Estupro agravado, Mendoza ,1;
2019,Exhibiciones obscenas, Mendoza ,6;
2019,Grooming, Mendoza ,0;
2019,Promocion o facilitacion de la corrupcion de menores, Mendoza ,3;
2019,Promocion o facilitacion de la corrupcion de menores calificada, Mendoza ,2;
2019,Promocion o facilitacion de la prostitucion, Mendoza ,2;
2019,Promocion o facilitacion de la prostitucion calificada, Mendoza ,0;
2019,Promocion y facilitacion de la prostitucion o corrupcion de mayores, Mendoza ,0;
2019,Proxenetismo, Mendoza ,1;
2019,Proxenetismo agravado, Mendoza ,0;
2019,Publicaciones y reproducciones obscenas, Mendoza ,0;
2019,Rapto, Mendoza ,1;
2019,Rapto calificado, Mendoza ,1;
2019,Rapto de menor impuber, Mendoza ,0;
2019,Trata de mujeres, Mendoza ,0;
2020,Delitos contra las personas (culposos), Mendoza ,80;
2020,Delitos contra las personas (dolosos), Mendoza ,1430;
2020,Delitos contra el honor, Mendoza ,0;
2020,Delitos contra la integridad sexual, Mendoza ,269;
2020,Delitos contra el estado civil, Mendoza ,0;
2020,Delitos contra la libertad, Mendoza ,965;
2020,Delitos contra la propiedad, Mendoza ,2099;
2020,Delitos contra la seguridad publica, Mendoza ,560;
2020,Delitos contra el orden publico, Mendoza ,9;
2020,Delitos contra la administracion publica, Mendoza ,557;
2020,Delitos contra la fe publica, Mendoza ,19;
2020,Delitos previstos por Leyes Especiales y Decretos Ley, Mendoza ,693;
2020,Delitos previstos por Leyes de Estupefacientes, Mendoza ,330;
2020,Delitos contra el orden economico y financiero, Mendoza ,4;
2020,Otros, Mendoza ,15;
2020,Abandono de parientes y conyuge, Mendoza ,0;
2020,Abandono de persona, Mendoza ,0;
2020,Abandono de persona calificado, Mendoza ,0;
2020,Abandono de persona seguido de muerte, Mendoza ,0;
2020,Aborto, Mendoza ,0;
2020,Aborto cometido por profesional, Mendoza ,0;
2020,Aborto con consentimiento, Mendoza ,0;
2020,Aborto con consentimiento seguido de muerte, Mendoza ,0;
"2020,""Aborto de la mujer, propio o consentido"", Mendoza ,0";
2020,Aborto preterintencional, Mendoza ,0;
2020,Aborto sin consentimiento, Mendoza ,0;
2020,Abuso de armas, Mendoza ,47;
2020,Agresion con toda arma, Mendoza ,15;
2020,Disparo de arma de fuego con herida, Mendoza ,3;
2020,Disparo de arma de fuego sin herir, Mendoza ,1;
2020,Disparo de arma de fuego y agresion agravada, Mendoza ,2;
2020,Disparo de arma de fuego y agresion en estado de emocion violenta, Mendoza ,1;
2020,Femicidio, Mendoza ,156;
"2020,""Homicidio """"criminis causa"""""", Mendoza ,13";
2020,Homicidio calificado, Mendoza ,22;
"2020,""Homicidio calificado a miembros de seguridad, policial o penitenciaria"", Mendoza ,6";
2020,Homicidio calificado por el vinculo, Mendoza ,180;
2020,Homicidio con el proposito de causar sufrimiento a una persona con la que se mantiene o ha mantenido una relacion, Mendoza ,0;
"2020,""Homicidio con ensa–amiento, alevosia, insidia"", Mendoza ,2";
2020,Homicidio en estado de emocion violenta, Mendoza ,0;
2020,Homicidio en estado de emocion violenta calificado, Mendoza ,0;
2020,Homicidio en exceso de la legitima defensa, Mendoza ,3;
2020,Homicidio en ri–a, Mendoza ,4;
2020,Homicidio en ri–a calificado, Mendoza ,1;
"2020,""Homicidio por abuso de su funcion o cargo, cuando fuere miembro integrante de la fuerza de seguridad, policiales o del servicio penitenciario"", Mendoza ,0";
"2020,""Homicidio por placer, codicia, odio racial o religioso"", Mendoza ,2";
2020,Homicidio por precio o promesa remuneratoria, Mendoza ,0;
2020,Homicidio premeditado; pluralidad de agentes, Mendoza ,1
2020,Homicidio preterintencional, Mendoza ,1;
2020,Homicidio preterintencional calificado, Mendoza ,1;
2020,Homicidio simple, Mendoza ,76;
2020,Infanticidio, Mendoza ,0;
2020,Instigacion o ayuda al suicidio, Mendoza ,1;
2020,Lesiones en ri–a calificadas, Mendoza ,1;
2020,Lesiones graves, Mendoza ,61;
2020,Lesiones graves calificadas, Mendoza ,35;
2020,Lesiones graves o gravisimas en ri–a, Mendoza ,8;
2020,Lesiones gravisimas, Mendoza ,3;
2020,Lesiones gravisimas calificadas, Mendoza ,3;
2020,Lesiones leves, Mendoza ,246;
2020,Lesiones leves calificadas, Mendoza ,535;
2020,Lesiones leves en ri–a, Mendoza ,0;
2020,Omision de auxilio, Mendoza ,0;
2020,Abuso sexual, Mendoza ,40;
"2020,""Abuso sexual cometido por ascendiente, descendiente, a fin en linea recta, hermano, tutor, curador, ministro de algun culto reconocido o no, encargado de la educacion o de la guarda"", Mendoza ,54";
2020,Abuso sexual agravado, Mendoza ,5;
2020,Abuso sexual agravado por acceso carnal, Mendoza ,65;
2020,Abuso sexual cometido por personal perteneciente a las fuerzas policiales o de seguridad en ocasion de sus funciones, Mendoza ,1;
"2020,""Abuso sexual cometido contra un menor de 18 a–os, aprovechando la situacion de convivencia preexistente con el mismo"", Mendoza ,44";
"2020,""Abuso sexual cometido por autor que tuviere conocimiento de ser portador de una enfermedad de transmision sexual grave, y hubiere existido peligro de contagio"", Mendoza ,0";
"2020,""Abuso sexual cometido por dos o mas personas, o con armas"", Mendoza ,6";
2020,Abuso sexual con grave da–o a la salud fisica o mental de la victima, Mendoza ,0;
2020,Abuso sexual con sometimiento sexual gravemente ultrajante para la victima, Mendoza ,30;
"2020,""Abuso sexual con violencia, amenaza, abuso coactivo o intimidatorio de una relacion de dependencia, de autoridad, o de poder, o aprovechamiento de que la victima por cualquier causa no haya podido consentir libremente la accion"", Mendoza ,0";
2020,Abuso sexual seguido de muerte, Mendoza ,0;
2020,Estupro, Mendoza ,4;
2020,Estupro agravado, Mendoza ,0;
2020,Exhibiciones obscenas, Mendoza ,4;
2020,Grooming, Mendoza ,4;
2020,Promocion o facilitacion de la corrupcion de menores, Mendoza ,2;
2020,Promocion o facilitacion de la corrupcion de menores calificada, Mendoza ,2;
2020,Promocion o facilitacion de la prostitucion, Mendoza ,0;
2020,Promocion o facilitacion de la prostitucion calificada, Mendoza ,0;
2020,Promocion y facilitacion de la prostitucion o corrupcion de mayores, Mendoza ,1;
2020,Proxenetismo, Mendoza ,2;
2020,Proxenetismo agravado, Mendoza ,2;
2020,Publicaciones y reproducciones obscenas, Mendoza ,3;
2020,Rapto, Mendoza ,0;
2020,Rapto calificado, Mendoza ,0;
2020,Rapto de menor impuber, Mendoza ,0;
2020,Trata de mujeres, Mendoza ,0;
2021,Delitos contra las personas (culposos), Mendoza ,141;
2021,Delitos contra las personas (dolosos), Mendoza ,1191;
2021,Delitos contra el honor, Mendoza ,0;
2021,Delitos contra la integridad sexual, Mendoza ,306;
2021,Delitos contra el estado civil, Mendoza ,0;
2021,Delitos contra la libertad, Mendoza ,1276;
2021,Delitos contra la propiedad, Mendoza ,1524;
2021,Delitos contra la seguridad publica, Mendoza ,430;
2021,Delitos contra el orden publico, Mendoza ,26;
2021,Delitos contra la seguridad de la Nacion, Mendoza ,0;
2021,Delitos contra los poderes publicos y el orden constitucional, Mendoza ,0;
2021,Delitos contra la administracion publica, Mendoza ,643;
2021,Delitos contra la fe publica, Mendoza ,17;
2021,Delitos previstos por Leyes Especiales y Decretos Ley, Mendoza ,762;
2021,Delitos previstos por Leyes de Estupefacientes, Mendoza ,314;
2021,Otros, Mendoza ,8;
2021,Delitos contra el orden economico y financiero, Mendoza ,0;
"2021,""Abandono """"honoris causa"""""", Mendoza ,0";
2021,Abandono de parientes y conyuge, Mendoza ,0;
2021,Abandono de persona, Mendoza ,1;
2021,Abandono de persona calificado, Mendoza ,0;
2021,Abandono de persona seguido de muerte, Mendoza ,0;
2021,Aborto, Mendoza ,0;
2021,Aborto preterintencional, Mendoza ,0;
2021,Aborto sin consentimiento, Mendoza ,0;
2021,Aborto sin consentimiento seguido de muerte, Mendoza ,0;
2021,Abuso de armas, Mendoza ,53;
2021,Agresion con toda arma, Mendoza ,8;
2021,Disparo de arma de fuego con herida, Mendoza ,1;
2021,Disparo de arma de fuego sin herir, Mendoza ,3;
2021,Disparo de arma de fuego y agresion agravada, Mendoza ,0;
2021,Disparo de arma de fuego y agresion en estado de emocion violenta, Mendoza ,0;
2021,Femicidio, Mendoza ,56;
"2021,""Homicidio """"criminis causa"""""", Mendoza ,14";
2021,Homicidio calificado, Mendoza ,19;
"2021,""Homicidio calificado a miembros de seguridad, policial o penitenciaria"", Mendoza ,2";
2021,Homicidio calificado por el vinculo, Mendoza ,66;
2021,Homicidio con el proposito de causar sufrimiento a una persona con la que se mantiene o ha mantenido una relacion, Mendoza ,1;
"2021,""Homicidio con ensa–amiento, alevosia, insidia"", Mendoza ,2";
2021,Homicidio en estado de emocion violenta, Mendoza ,0;
2021,Homicidio en estado de emocion violenta calificado, Mendoza ,1;
2021,Homicidio en exceso de la legitima defensa, Mendoza ,5;
2021,Homicidio en ri–a, Mendoza ,11;
2021,Homicidio en ri–a calificado, Mendoza ,2;
"2021,""Homicidio por abuso de su funcion o cargo, cuando fuere miembro integrante de la fuerza de seguridad, policiales o del servicio penitenciario"", Mendoza ,1";
"2021,""Homicidio por placer, codicia, odio racial o religioso"", Mendoza ,0";
2021,Homicidio por precio o promesa remuneratoria, Mendoza ,0;
2021,Homicidio premeditado; pluralidad de agentes, Mendoza ,14
2021,Homicidio preterintencional, Mendoza ,0;
2021,Homicidio preterintencional calificado, Mendoza ,0;
2021,Homicidio simple, Mendoza ,59;
2021,Lesiones en estado de emocion violenta, Mendoza ,0;
2021,Lesiones en ri–a calificadas, Mendoza ,4;
2021,Lesiones graves, Mendoza ,68;
2021,Lesiones graves calificadas, Mendoza ,25;
2021,Lesiones graves o gravisimas en ri–a, Mendoza ,5;
2021,Lesiones gravisimas, Mendoza ,3;
2021,Lesiones gravisimas calificadas, Mendoza ,2;
2021,Lesiones leves, Mendoza ,209;
2021,Lesiones leves calificadas, Mendoza ,554;
2021,Lesiones leves en ri–a, Mendoza ,2;
2021,Abuso sexual, Mendoza ,75;
"2021,""Abuso sexual cometido por ascendiente, descendiente, a fin en linea recta, hermano, tutor, curador, ministro de algun culto reconocido o no, encargado de la educacion o de la guarda"", Mendoza ,23";
2021,Abuso sexual agravado, Mendoza ,35;
2021,Abuso sexual agravado por acceso carnal, Mendoza ,78;
2021,Abuso sexual cometido por personal perteneciente a las fuerzas policiales o de seguridad en ocasion de sus funciones, Mendoza ,0;
"2021,""Abuso sexual cometido contra un menor de 18 a–os, aprovechando la situacion de convivencia preexistente con el mismo"", Mendoza ,48";
"2021,""Abuso sexual cometido por autor que tuviere conocimiento de ser portador de una enfermedad de transmision sexual grave, y hubiere existido peligro de contagio"", Mendoza ,0";
"2021,""Abuso sexual cometido por dos o mas personas, o con armas"", Mendoza ,3";
2021,Abuso sexual con grave da–o a la salud fisica o mental de la victima, Mendoza ,3;
2021,Abuso sexual con sometimiento sexual gravemente ultrajante para la victima, Mendoza ,21;
